VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,# CPU,Memory,NICs,Disks,min Required EVC Mode Key ,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,NB_LAST_BACKUP,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VMs,VI SDK Server,VI SDK UUID
ecbrtsw91,poweredOn,False,False,green,ecbrtsw91.bgr.com,connected,running,green,False,2025-07-03 16:40:58,,2022-07-15 12:36:55,2025-07-03 16:46:54,6,12288,2,3,intel-haswell,normal,True,,172.20.41.52,VM_Test_41,VM_Test_41,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,221281,59486,53245,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw91/ecbrtsw91.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw91/,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw91/,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw91/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5890,422e8525-1fd6-8435-5ebf-c881cb6115ac,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw92,poweredOn,False,False,green,ecbrtsw92.bgr.com,connected,running,green,False,2025-07-05 07:06:58,,2022-07-15 12:36:59,2025-07-03 16:28:22,10,16384,2,3,intel-haswell,normal,True,,172.20.41.53,VM_Test_41,VM_Test_41,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,235614,63965,53631,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw92/ecbrtsw92.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw92/,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw92/,[DiskLun_Servidores_Test_Nimble_4] ecbrtsw92/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5891,422e5342-5cfb-e2c0-f729-14a9acb1aca9,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw93,poweredOn,False,False,green,ecbrtsw93.bgr.com,connected,running,green,False,2022-10-19 08:01:05,,2022-08-09 21:02:55,2025-07-07 16:09:10,2,4096,1,2,intel-haswell,normal,True,True,172.20.41.123,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,219218,218982,214804,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw93/ecbrtsw93.vmx,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw93/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw93/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw93/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4073,422e7c53-fedd-2353-d9e7-4241b8f11e16,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw94,poweredOn,False,False,green,ecbrtsw94.bgr.com,connected,running,green,False,2024-06-26 07:56:26,,2022-08-10 18:24:46,2025-07-07 14:16:59,4,4096,1,2,intel-haswell,normal,True,True,172.20.41.150,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,284609,83015,78835,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw94/ecbrtsw94.vmx,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw94/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw94/,[DiskLun_Servidores_Test_Nimble_1] ecbrtsw94/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4225,422ead8a-c253-622e-b32e-2c961d3e6933,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw95,poweredOn,False,False,green,ecbrtsw95.bgr.com,connected,running,green,False,2025-07-03 16:40:35,,2021-08-02 08:19:30,2025-07-03 16:39:45,4,8192,1,2,intel-haswell,normal,True,True,172.20.41.152,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,213078,169884,161606,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw95/ecbrtsw95.vmx,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw95/,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw95/,[DiskLun_Servidores_Test_Nimble_2] ecbrtsw95/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4361,422e5fd6-4e1b-a6e0-c014-7e97f2bcbf2f,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw96,poweredOn,False,False,green,ecbrtsw96.bgr.com,connected,running,green,False,2022-10-18 08:18:40,,2021-08-02 08:20:11,2025-07-07 09:37:53,4,6144,1,2,intel-haswell,normal,True,True,172.20.41.153,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,211028,70024,63796,,,,,,False,0,10000,False,False,bios,8,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw96/ecbrtsw96.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw96/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw96/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw96/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-4362,422e27a6-d800-4521-e1a6-a2e3e2833c4a,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw97,poweredOn,False,False,green,ecbrtsw97.bgr.com,connected,running,green,False,2025-06-21 01:44:27,,2021-12-10 15:06:47,2025-07-03 16:29:28,4,10240,1,2,intel-haswell,normal,True,,172.20.41.166,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,516184,46819,42635,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw97/ecbrtsw97.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw97/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw97/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw97/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5139,422e87eb-2b7d-79a0-b690-fba82db96c94,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtsw98,poweredOn,False,False,green,ecbrtsw98.bgr.com,connected,running,green,False,2025-07-01 11:56:01,,2022-04-13 15:10:27,2025-07-03 16:27:49,4,8192,1,3,intel-haswell,normal,True,,172.20.41.173,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,316975,75531,73387,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw98/ecbrtsw98.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw98/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw98/,[DiskLun_Servidores_Test_Nimble_3] ecbrtsw98/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5625,422e3872-8382-bf8e-fdb4-2b3ddfdbc031,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtswe02,poweredOn,False,False,green,ecbrtswe02,connected,running,green,False,2025-05-07 12:08:53,,2022-08-10 20:01:05,2025-07-07 10:00:00,6,16384,1,3,intel-haswell,normal,True,True,172.20.41.57,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,223098,121526,103228,,,,,,False,0,10000,False,False,bios,10,none,never,,[DiskLun_Servidores_Test_Nimble_1] ecbrtswe02/ecbrtswe02.vmx,[DiskLun_Servidores_Test_Nimble_1] ecbrtswe02/,[DiskLun_Servidores_Test_Nimble_1] ecbrtswe02/,[DiskLun_Servidores_Test_Nimble_1] ecbrtswe02/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-3189,423ea6ea-d016-08f6-e184-8aba0adcad72,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtswe03,poweredOn,False,False,green,ecbrtswe03,connected,running,green,False,2025-07-03 16:40:35,,2021-03-03 11:08:52,2025-07-07 09:59:11,4,8192,2,3,intel-haswell,normal,True,,192.20.41.144,VM_Test_41,VM Network,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,233558,76842,68564,,,,,,False,10000,10000,False,False,efi,15,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe03/ecbrtswe03.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe03/,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe03/,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe03/,,,DCP,Cluster_Test,ecbrtssx04.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2016 or later (64-bit),vm-31648,422ebb39-0b0d-c169-1152-a7b415a5cfec,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtswe04,poweredOn,False,False,green,ecbrtswe04,connected,running,green,False,2025-06-24 14:55:48,,2021-12-10 15:11:28,2025-07-03 16:29:28,4,6144,1,2,intel-haswell,normal,True,,172.20.41.165,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,512088,41396,41308,,,,,,False,0,10000,False,False,bios,13,none,never,,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe04/ecbrtswe04.vmx,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe04/,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe04/,[DiskLun_Servidores_Test_Nimble_3] ecbrtswe04/,,,DCP,Cluster_Test,ecbrtssx05.bgr.com,Microsoft Windows Server 2016 or later (64-bit),Microsoft Windows Server 2019 (64-bit),vm-5140,422e0003-377b-e5b5-ddf4-78290d9d9d03,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ecbrtswe05,poweredOn,False,False,green,ecbrtswe05,connected,running,green,False,2025-05-05 16:02:31,,2022-11-02 12:12:33,2025-07-07 09:42:11,4,12288,1,2,intel-haswell,normal,True,True,172.20.41.192,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,196693,94423,82050,,,,,,False,0,10000,False,False,bios,10,none,never,,[DiskLun_Servidores_Test_Nimble_4] ecbrtswe05/ecbrtswe05.vmx,[DiskLun_Servidores_Test_Nimble_4] ecbrtswe05/,[DiskLun_Servidores_Test_Nimble_4] ecbrtswe05/,[DiskLun_Servidores_Test_Nimble_4] ecbrtswe05/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2012 (64-bit),Microsoft Windows Server 2016 (64-bit),vm-7268,422ec17b-298d-db8a-190f-040879c1c55b,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
ECBRTSWE07,poweredOn,False,False,green,ECBRTSWE07,connected,running,green,False,2025-07-07 09:55:59,,2024-04-08 12:32:59,2025-07-07 10:00:29,2,5120,1,2,intel-haswell,normal,True,,172.20.41.247,VM_Test_41,,,,,,,,1.0,,/DCP/Cluster_Test/Resources,/DCP,,True,notConfigured,gray,-1,-1,413183,66654,61452,,,,,,False,0,10000,False,False,efi,19,none,never,,[DiskLun_Servidores_Test_Nimble_4] ECBRTSWE07/ECBRTSWE07.vmx,[DiskLun_Servidores_Test_Nimble_4] ECBRTSWE07/,[DiskLun_Servidores_Test_Nimble_4] ECBRTSWE07/,[DiskLun_Servidores_Test_Nimble_4] ECBRTSWE07/,,,DCP,Cluster_Test,ecbrtssx06.bgr.com,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-12984,422e2b1e-44ae-ae83-4cda-7f850454d619,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-216,poweredOn,False,False,green,omnicube-ip45-216.bgr.com,connected,running,green,False,2025-06-21 17:11:25,,1969-12-31 19:00:00,2025-06-21 17:10:38,6,110592,0,1,intel-haswell,normal,,,172.20.45.216,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP/OVC,,True,notConfigured,gray,-1,-1,215440,117442,117002,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2940067H] sva/sva.vmx,[datastore-2M2940067H] sva/,[datastore-2M2940067H] sva/,[datastore-2M2940067H] sva/,,,DCP,Cluster_Quito,ecbrprsx13.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-33,47dc2e42-3d31-5448-4253-ea92a61b7b8a,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-218,poweredOn,False,False,green,omnicube-ip45-218.bgr.com,connected,running,green,False,2025-06-22 16:10:11,,1969-12-31 19:00:00,2025-06-22 16:10:10,6,110592,0,1,intel-haswell,normal,,,172.20.45.218,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP/OVC,,True,notConfigured,gray,-1,-1,215440,134193,133753,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2940067J] sva/sva.vmx,[datastore-2M2940067J] sva/,[datastore-2M2940067J] sva/,[datastore-2M2940067J] sva/,,,DCP,Cluster_Quito,ecbrprsx14.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-467,2d802e42-1f17-a9c1-f874-f4c7a7af8c45,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-220,poweredOn,False,False,green,omnicube-ip45-220.bgr.com,connected,running,green,False,2025-06-16 19:41:52,,1969-12-31 19:00:00,2025-06-16 19:40:44,6,110592,0,1,intel-haswell,normal,,,172.20.45.220,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP/Discovered virtual machine,,True,notConfigured,gray,-1,-1,215441,132453,132012,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2940067K] sva/sva.vmx,[datastore-2M2940067K] sva/,[datastore-2M2940067K] sva/,[datastore-2M2940067K] sva/,,,DCP,Cluster_Quito,ecbrprsx15.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-24131,bee12e42-5b68-dd8a-b6cd-bd0521e99568,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-222,poweredOn,False,False,green,omnicube-ip45-222.bgr.com,connected,running,green,False,2025-06-21 15:26:28,,1969-12-31 19:00:00,2025-06-21 15:26:28,6,110592,0,1,intel-haswell,normal,,,172.20.45.222,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP/OVC,,True,notConfigured,gray,-1,-1,215442,111609,111167,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2940067M] sva/sva.vmx,[datastore-2M2940067M] sva/,[datastore-2M2940067M] sva/,[datastore-2M2940067M] sva/,,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-44,d1c32e42-6f24-3def-e083-943d28fe87f0,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-224,poweredOn,False,False,green,omnicube-ip45-224.bgr.com,connected,running,green,False,2025-06-17 19:28:19,,1969-12-31 19:00:00,2025-06-17 19:28:18,6,110592,0,1,intel-haswell,normal,,,172.20.45.224,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP/OVC,,True,notConfigured,gray,-1,-1,215441,135601,135160,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2940067N] sva/sva.vmx,[datastore-2M2940067N] sva/,[datastore-2M2940067N] sva/,[datastore-2M2940067N] sva/,,,DCP,Cluster_Quito,ecbrprsx17.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-47,961c2e42-17ed-3057-bb4f-8628872b8b49,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-226,poweredOn,False,False,green,omnicube-ip45-226.bgr.com,connected,running,green,False,2025-06-18 19:50:53,,1969-12-31 19:00:00,2025-06-18 19:50:53,6,110592,0,1,intel-haswell,normal,,,172.20.45.226,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP/OVC,,True,notConfigured,gray,-1,-1,215473,136600,136127,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2940067L] sva/sva.vmx,[datastore-2M2940067L] sva/,[datastore-2M2940067L] sva/,[datastore-2M2940067L] sva/,,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-50,09272e42-27d9-6332-410d-b31015d106a3,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-250,poweredOn,False,False,green,omnicube-ip45-250.bgr.com,connected,running,green,False,2025-06-22 18:09:05,,1969-12-31 19:00:00,2025-06-22 18:09:04,8,94208,0,1,intel-haswell,normal,,,172.20.45.250,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP,,True,notConfigured,gray,-1,-1,215444,59881,59437,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M223900ZK] sva/sva.vmx,[datastore-2M223900ZK] sva/,[datastore-2M223900ZK] sva/,[datastore-2M223900ZK] sva/,,,DCP,Cluster_Quito,ecbrprsx19.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-7346,422ef1d3-ab87-5f3b-2bfc-df879fccef1f,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-48,poweredOn,False,False,green,omnicube-ip45-48.bgr.com,connected,running,green,False,2025-06-22 19:56:31,,1969-12-31 19:00:00,2025-06-22 19:56:31,8,69632,0,1,intel-haswell,normal,,,172.20.45.48,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP,,True,notConfigured,gray,-1,-1,215362,34176,33814,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2D0Q035D] sva/sva.vmx,[datastore-2M2D0Q035D] sva/,[datastore-2M2D0Q035D] sva/,[datastore-2M2D0Q035D] sva/,,,DCP,Cluster_Quito,ecbrprsx20.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-13313,422e2feb-3b27-3b7b-6b32-53ac4ac4ce30,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-66,poweredOn,False,False,green,omnicube-ip45-66.bgr.com,connected,running,green,False,2025-06-19 19:40:29,,1969-12-31 19:00:00,2025-06-19 19:40:29,8,69632,0,1,intel-haswell,normal,,,172.20.45.66,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP,,True,notConfigured,gray,-1,-1,215095,27681,27586,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2D1M01FN] sva/sva.vmx,[datastore-2M2D1M01FN] sva/,[datastore-2M2D1M01FN] sva/,[datastore-2M2D1M01FN] sva/,,,DCP,Cluster_Quito,ecbrprsx21.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-30628,422e8f31-9643-38d0-3bab-507c176038c7,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
OmniStackVC-172-20-45-69,poweredOn,False,False,green,omnicube-ip45-69.bgr.com,connected,running,green,False,2025-06-20 19:33:49,,1969-12-31 19:00:00,2025-06-20 19:33:49,8,69632,0,1,intel-haswell,normal,,,172.20.45.69,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP,,True,notConfigured,gray,-1,-1,215095,27470,27375,,,,,,False,0,10000,False,False,efi,11,success,never,,[datastore-2M2D1M01FP] sva/sva.vmx,[datastore-2M2D1M01FP] sva/,[datastore-2M2D1M01FP] sva/,[datastore-2M2D1M01FP] sva/,,,DCP,Cluster_Quito,ecbrprsx22.bgr.com,Ubuntu Linux (64-bit),Ubuntu Linux (64-bit),vm-30634,422e95a2-579f-c5f3-1e98-88f5d73927d0,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
poc_certificadora,poweredOn,False,False,green,poc_certificadora.bgr.com,connected,running,green,False,2025-05-27 11:07:42,,2025-03-24 13:39:07,2025-06-16 20:37:57,6,10240,0,2,intel-haswell,normal,True,,172.20.55.250,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP,,True,notConfigured,gray,-1,-1,112643,25859,25855,,,,,,False,0,10000,False,False,efi,19,none,never,,[DataStore_Aplicacion_1_UIO] poc_certificadora/poc_certificadora.vmx,[DataStore_Aplicacion_1_UIO] poc_certificadora/,[DataStore_Aplicacion_1_UIO] poc_certificadora/,[DataStore_Aplicacion_1_UIO] poc_certificadora/,,,DCP,Cluster_Quito,ecbrprsx15.bgr.com,Microsoft Windows Server 2022 (64-bit),Microsoft Windows Server 2022 (64-bit),vm-46583,422ed662-aaf5-3948-2934-0ec8f991b4bb,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
puio186f00,poweredOn,False,False,green,PUIO186F00.bgr.com,connected,running,green,False,2024-05-11 01:05:09,,2020-06-06 15:39:11,2025-07-08 16:01:56,2,2048,0,2,intel-haswell,normal,,True,172.20.1.6,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP,,True,notConfigured,gray,-1,-1,2090950,1664931,1664919,,,,,,False,0,10000,False,False,bios,7,none,never,,[DataStore_Aplicacion_1_UIO] puio186f00_1/puio186f00.vmx,[DataStore_Aplicacion_1_UIO] puio186f00_1/,[DataStore_Aplicacion_1_UIO] puio186f00_1/,[DataStore_Aplicacion_1_UIO] puio186f00_1/,,"Sun Jul  6 02:00:12 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_04",DCP,Cluster_Quito,ecbrprsx19.bgr.com,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 Standard (32-bit),vm-14279,9b50c44f-f8d0-4486-b0c8-c343241fca2b,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
srvpro01,poweredOn,False,False,green,srvpro01.bgr.com,connected,running,green,False,2024-05-11 13:07:41,,1969-12-31 19:00:00,2025-07-09 02:39:12,4,10240,0,13,intel-haswell,normal,,True,172.20.1.7,,,,,,,,,,,/DCP/Cluster_Quito/Resources,/DCP,,True,notConfigured,gray,-1,-1,5780555,5625213,5625138,,,,,,False,0,10000,False,False,bios,7,none,never,,[DataStore_BDD_Ent_UIO] srvpro01_new/srvpro01_new.vmx,[DataStore_BDD_Ent_UIO] srvpro01_new/,[DataStore_BDD_Ent_UIO] srvpro01_new/,[DataStore_BDD_Ent_UIO] srvpro01_new/,,"Tue Jul  8 20:07:13 2025 -0500,ecbrprps1.bgr.com,Prod_UIO_VM_Archivos_01",DCP,Cluster_Quito,ecbrprsx14.bgr.com,Microsoft Windows Server 2003 Standard (32-bit),Microsoft Windows Server 2003 (32-bit),vm-14415,564de9aa-993f-6faf-a459-d3da6be25200,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
Template Server 2022 v21H2-BASE,poweredOff,True,False,green,,connected,notRunning,gray,False,,,2024-07-05 15:58:54,2024-12-17 11:46:05,2,4096,0,2,,normal,True,,,,,,,,,,,,,,/DCP/Plantillas_2024/Windows Server 2022,,,notConfigured,gray,-1,-1,117015,22875,22873,,,,,,False,0,10000,False,False,efi,19,none,never,,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-BASE/Template Server 2022 v21H2-BASE.vmtx,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-BASE/,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-BASE/,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-BASE/,,,DCP,Cluster_Quito,ecbrprsx18.bgr.com,Microsoft Windows Server 2022 (64-bit),,vm-24033,da26f073-dcce-43dd-9a01-f9b8dc8213d3,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
Template Server 2022 v21H2-IIS,poweredOff,True,False,green,,connected,notRunning,gray,False,,,2024-07-05 15:58:54,2025-03-11 14:52:14,2,4096,0,2,,normal,True,,,,,,,,,,,,,,/DCP/Plantillas_2024/Windows Server 2022,,,notConfigured,gray,-1,-1,117014,23786,23785,,,,,,False,0,10000,False,False,efi,19,none,never,,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-IIS/Template Server 2022 v21H2-BASE.vmtx,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-IIS/,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-IIS/,[DataStore_Aplicacion_2_UIO] Template Server 2022 v21H2-IIS/,,,DCP,Cluster_Quito,ecbrprsx15.bgr.com,Microsoft Windows Server 2022 (64-bit),,vm-45188,f1e89829-84f2-40d1-901f-7fae97e36496,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
Template_RedHat_8.9_no_hard,poweredOff,True,False,green,ecbrprmd1,connected,notRunning,gray,False,,,2024-02-26 16:15:59,2024-10-22 19:02:21,2,4096,0,1,,normal,,,,,,,,,,,,,,,/DCP/Plantillas_2024/UNIX,,,notConfigured,gray,-1,-1,55601,9076,9048,,,,,,False,500,10000,False,False,efi,19,none,never,,[DataStore_Aplicacion_2_UIO] ecbrprmd1/ecbrprmd1.vmtx,[DataStore_Aplicacion_2_UIO] ecbrprmd1/,[DataStore_Aplicacion_2_UIO] ecbrprmd1/,[DataStore_Aplicacion_2_UIO] ecbrprmd1/,,,DCP,Cluster_Quito,ecbrprsx16.bgr.com,Red Hat Enterprise Linux 8 (64-bit),Red Hat Enterprise Linux 8 (64-bit),vm-10978,422ee308-4fa0-7a22-f867-bf5c2d19d3b2,VMware vCenter Server 8.0.3 build-24322831,,,172.20.1.174,172.20.1.174
