Server Group,Server Asset,Server Machine,Server IP,Server Process,Wave,Migration Strategy,Business Application
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,.NET Framework,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Redis Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Service Host (Windows Management Instrumentation),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Web App (ARR + BGRSEGURIDADCENTRALAPI + DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Web App (BGRSEGURIDADCENTRALAPI + DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW85,172.20.1.154,Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",check point,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Symantec NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",p_ctmatw,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Web App (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Symantec Backup Exec,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Microsoft SQL Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq58,"172.20.1.89,172.20.167.71",Arcserve Backup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Symantec NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",p_ctmatw,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Microsoft SQL Server Reporting Services (SSRS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Symantec Backup Exec,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Web App,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Microsoft SQL Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRQ69,"172.20.1.233,172.20.167.77",Arcserve Backup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Service Host (BITS),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,p_ctmatw,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Web App (ARR),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Web App (DefaultAppPool),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Web App,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Service Host (Windows Management Instrumentation),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRW86,172.20.1.250,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Service Host,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",RemoteAgent.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",p_ctmatw,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Symantec NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Symantec Backup Exec,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Microsoft SQL Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",RemoteAgentInstaller.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",RemoteAgentCtrl.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Service Host (Windows Event Log),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",***$#Product*Name#$***,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",Arcserve Backup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ecbrprq52,"172.20.1.237,172.20.167.69",RemoteAgentWd.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,rapid7_agent_core.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,rapid7_endpoint_broker.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,p_ctmatw,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Insight Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Web App (RequestQueue),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRH04,172.20.1.71,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,FlexNet Manager Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Dynatrace,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Host Process for Windows Tasks,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,dsa-connect.exe,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Trend Micro Endpoint Basecamp,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,PowerShell (backup_bdd.ps1),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Trend Micro Cloud Endpoint,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Trend Micro Anti-Malware Solution Platform,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Commons Daemon Service Runner,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,HPE Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Microsoft Edge,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,p_ctmatw,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,NetBackup,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,HP Smart Update Manager,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Java (ag-app.jar),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Control-M,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,HP Data Protector,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Symantec Backup Exec,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Nimble Windows Toolkit,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Windows Start-Up Application,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Microsoft Windows Operating System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,System,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Trend Micro Deep Security Agent,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Web App (Web Services-Management),Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Microsoft SQL Server,Backlog,Rehost,-
BANCO GENERAL RUMI AHUI S. A,Computing Workload Management,ECBRPRB01,172.20.1.252,Service Host (Windows Event Log),Backlog,Rehost,-
